,proteinName,affinity,ligandName
15946,4lgu,8.68,(1YH)
15947,5a3s,8.68,(128)
15948,5f1z,8.68,(5U3)
15949,6ge0,8.68,(EVQ)
15950,6h96,8.68,(FWE)
15951,2q55,8.69,(MU0)
15952,5cj6,8.69,(51Y)
15953,1bcd,8.7,(FMS)
15954,1bji,8.7,(DPC)
15955,1dmt,8.7,(RDF)
15957,1g4j,8.7,(FFB)
15959,1hfs,8.7,(L04)
15960,1ida,8.7,(0PO)
15961,1jgl,8.7,(EST)
15962,1jiz,8.7,(CGS)
15964,1lnm,8.7,(DTX)
15965,1npa,8.7,(3NH)
15966,1npw,8.7,(LGZ)
15967,1ohr,8.7,(1UN)
15968,1pxo,8.7,(CK7)
15969,1rne,8.7,(C60)
15970,1svg,8.7,(I04)
15971,1t7j,8.7,(478)
15972,1w13,8.7,(SM1)
15973,1xap,8.7,(TTB)
15974,1y0x,8.7,(T44)
15975,2b7d,8.7,(C1B)
15976,2be2,8.7,(R22)
15977,2bpm,8.7,(529)
15978,2bvx,8.7,(5CB)
15979,2dbl,8.7,(S5H)
15980,2f8g,8.7,(017)
15981,2fl2,8.7,(N4T)
15982,2fmb,8.7,(LP1)
15983,2fr3,8.7,(REA)
15984,2h4n,8.7,(AZM)
15985,2hm1,8.7,(LIQ)
15986,2i0e,8.7,(PDS)
15987,2i3z,8.7,(LIR)
15988,2jh0,8.7,(701)
15989,2k31,8.7,(35G)
15990,2nnq,8.7,(T4B)
15991,2nwl,8.7,(ASP)
15992,2oaz,8.7,(I96)
15993,2ojj,8.7,(82A)
15994,2ovx,8.7,(4MR)
15995,2pcp,8.7,(1PC)
15996,2q2z,8.7,(MKK)
15997,2uwo,8.7,(701)
15998,2vj8,8.7,(HA2)
15999,2vnn,8.7,(CM7)
16000,2w0d,8.7,(CGS)
16001,2w17,8.7,(I19)
16002,2wf1,8.7,(ZY1)
16003,2wgj,8.7,(VGH)
16004,2wxv,8.7,(WXV)
16005,2wyg,8.7,(461)
16006,2x2i,8.7,(QPS)
16007,2xvd,8.7,(AS6)
16008,2y5f,8.7,(XWG)
16009,2y7z,8.7,(C0Z)
16010,2y81,8.7,(931)
16011,2yac,8.7,(937)
16012,2yak,8.7,(OSV)
16013,3be2,8.7,(RAJ)
16014,3bla,8.7,(DD3)
16015,3brn,8.7,(SRO)
16016,3d9z,8.7,(D9Z)
16017,3da6,8.7,(BZ9)
16018,3eqr,8.7,(T74)
16020,3ge7,8.7,(AFQ)
16021,3hvj,8.7,(705)
16022,3hwn,8.7,(BD3)
16023,3i5z,8.7,(Z48)
16024,3i60,8.7,(E86)
16025,3ik3,8.7,(0LI)
16026,3l1s,8.7,(Z92)
16027,3lgp,8.7,(50X)
16028,3lvp,8.7,(PDR)
16029,3oot,8.7,(SSR)
16031,3oz1,8.7,(BMB)
16032,3pa5,8.7,(C73)
16033,3ppj,8.7,(FOI)
16034,3qc4,8.7,(MP7)
16035,3qk0,8.7,(QK0)
16036,3s73,8.7,(EVF)
16037,3thb,8.7,(3TA)
16038,3wc5,8.7,(DDK)
16039,4a7i,8.7,(A7I)
16040,4bah,8.7,(MEL)
16041,4d89,8.7,(BXD)
16042,4d8c,8.7,(BXD)
16043,4eo6,8.7,(0S2)
16044,4f1s,8.7,(F1S)
16045,4hxw,8.7,(1A0)
16046,4hy1,8.7,(19X)
16047,4i5h,8.7,(G17)
16048,4j53,8.7,(1J4)
16050,4jlg,8.7,(1L8)
16051,4k6z,8.7,(1Q3)
16052,4lgh,8.7,(0JN)
16053,4lxa,8.7,(1YS)
16054,4n4v,8.7,(2GY)
16055,4nwk,8.7,(2R8)
16056,4o12,8.7,(2QG)
16057,4o15,8.7,(2P1)
16058,4occ,8.7,(2TZ)
16059,4ps3,8.7,(2WH)
16060,4q1c,8.7,(2XM)
16061,4r5a,8.7,(3J4)
16062,4rce,8.7,(3LN)
16063,4rwj,8.7,(66T)
16064,4uj9,8.7,(S3N)
16065,4unr,8.7,(QZE)
16066,4x7o,8.7,(3Z6)
16067,4xmo,8.7,(46G)
16069,4yth,8.7,(467)
16070,4zg7,8.7,(4O0)
16071,4zwx,8.7,(5KZ)
16072,4zwy,8.7,(4SN)
16073,4zwz,8.7,(510)
16074,5bnj,8.7,(4TV)
16075,5c2e,8.7,(4Y1)
16076,5dk4,8.7,(5BX)
16077,5e2o,8.7,(5JM)
16078,5e8r,8.7,(5L6)
16079,5edq,8.7,(5N3)
16080,5hcv,8.7,(60R)
16081,5hg5,8.7,(633)
16082,5ih9,8.7,(6BF)
16083,5k0i,8.7,(6PW)
16084,5kks,8.7,(6U1)
16085,5ml4,8.7,(RRQ)
16086,5nk4,8.7,(90E)
16087,5sz2,8.7,(72G)
16088,5t2i,8.7,(74J)
16089,5tw3,8.7,(7N1)
16090,5tzy,8.7,(7OS)
16091,5u00,8.7,(7OV)
16092,5ufr,8.7,(88J)
16093,5ug8,8.7,(8BP)
16094,5vgo,8.7,(9B1)
16095,5w86,8.7,(9YV)
16096,5x8i,8.7,(SQZ)
16097,5zkb,8.7,(82F)
16098,6awo,8.7,(SRE)
16099,6cyd,8.7,(FKG)
16100,6f22,8.7,(C9B)
16101,3t9t,8.71,(IAQ)
16102,1c12,8.72,(TRZ)
16106,1o5m,8.72,(336)
16107,1x76,8.72,(697)
16108,2pjc,8.72,(343)
16109,2wj1,8.72,(S99)
16110,3ckz,8.72,(ZMR)
16111,3lik,8.72,(EEG)
16112,3p8o,8.72,(L5T)
16113,3pwh,8.72,(ZMA)
16114,3ts4,8.72,(EEG)
16115,3vf9,8.72,(477)
16116,4bkj,8.72,(STI)
16117,4crc,8.72,(OTM)
16118,4hhy,8.72,(15R)
16119,4ish,8.72,(1GE)
16120,4ivb,8.72,(1J5)
16121,4q1b,8.72,(2Y0)
16122,4tv3,8.72,(ML9)
16123,4x6o,8.72,(3Y4)
16124,4xg8,8.72,(X8G)
16125,5c42,8.72,(29T)
16126,5c4u,8.72,(4Y7)
16127,5ikb,8.72,(KAI)
16128,5j74,8.72,(6GN)
16129,5jg1,8.72,(6KR)
16131,5zwh,8.72,(9N9)
16132,6b1f,8.72,(C8Y)
16133,6b1h,8.72,(C8Y)
16134,6br2,8.72,(E3S)
16135,6br3,8.72,(E3V)
16136,6dj7,8.72,(G10)
16137,1cin,8.73,(MTS)
16138,1b6k,8.74,(PI5)
16139,1bl4,8.74,(AP1)
16140,1mjj,8.74,(HAL)
16141,1pxh,8.74,(SNA)
16142,1sdv,8.74,(MK1)
16143,2anm,8.74,(CDO)
16144,2fl5,8.74,(RBF)
16145,2opb,8.74,(F21)
16146,2vkm,8.74,(BSD)
16147,2wtv,8.74,(ZZL)
16148,3ce3,8.74,(1FN)
16149,3eml,8.74,(ZMA)
16150,3q32,8.74,(J2I)
16151,3r7r,8.74,(FAZ)
16152,3rz1,8.74,(RZ1)
16153,3ti3,8.74,(LNV)
16154,4ei4,8.74,(0Q2)
16155,4gii,8.74,(0X6)
16156,5k13,8.74,(6Q7)
16157,5vkc,8.74,(9EA)
16158,5zk3,8.74,(QNB)
16159,5zwf,8.74,(9KR)
16160,6gdg,8.74,(NEC)
16161,3wt7,8.75,(YA2)
16162,1bnv,8.77,(AL7)
16163,1d4l,8.77,(PI9)
16164,1lq2,8.77,(IDD)
16165,1qft,8.77,(HSM)
16166,1ros,8.77,(DEO)
16167,1x38,8.77,(IDD)
16168,1xpc,8.77,(AIT)
16169,1zp8,8.77,(AB2)
16170,1zuc,8.77,(T98)
16171,2cne,8.77,(DFJ)
16172,2itt,8.77,(AEE)
16173,2j7x,8.77,(EST)
16175,2wkz,8.77,(5AH)
16176,2yis,8.77,(YIS)
16177,3b5r,8.77,(B5R)
16178,3e4a,8.77,(QIX)
16179,3qdd,8.77,(94M)
16180,3s3q,8.77,(C1P)
16181,4d09,8.77,(788)
16182,4e4l,8.77,(0NH)
16183,4ekg,8.77,(0QJ)
16184,4frs,8.77,(0V6)
16185,4kql,8.77,(1SG)
16186,4m0f,8.77,(1YK)
16187,4rss,8.77,(4MG)
16188,4yhq,8.77,(G10)
16189,4yt7,8.77,(4K1)
16190,5abh,8.77,(YWN)
16191,5ea3,8.77,(5NK)
16192,5fgk,8.77,(5XG)
16193,5i7u,8.77,(6AJ)
16194,5n7v,8.77,(8PT)
16195,5wal,8.77,(9ZS)
16197,4b7n,8.78,(ZMR)
16198,5y80,8.79,(IRE)
16200,1cj1,8.8,(C78)
16201,1csi,8.8,(CMX)
16204,1g46,8.8,(F2B)
16205,1ryf,8.8,(GDP)
16206,1w5w,8.8,(BE4)
16207,2amv,8.8,(BIN)
16209,2q2y,8.8,(MKR)
16210,2q7m,8.8,(2CS)
16212,3d1z,8.8,(017)
16213,3eyg,8.8,(MI1)
16214,3idp,8.8,(L1E)
16215,3oaf,8.8,(OAG)
16216,3rt4,8.8,(LP5)
16217,3skc,8.8,(BR2)
16218,3vyf,8.8,(VYF)
16219,4g2w,8.8,(NI0)
16220,4ge9,8.8,(0L0)
16221,4gk2,8.8,(L66)
16222,4ksp,8.8,(1SU)
16223,4ngq,8.8,(J37)
16224,4z9l,8.8,(880)
16225,5cau,8.8,(4ZR)
16226,5e2p,8.8,(7P0)
16227,5j8x,8.8,(OK3)
16228,5k32,8.8,(6Q2)
16229,5vm0,8.8,(9EG)
16230,5vpm,8.8,(9G7)
16231,1ork,8.81,(ATC)
16232,1yz3,8.81,(SKA)
16233,1cim,8.82,(PTS)
16235,1g54,8.82,(FFB)
16236,1m0b,8.82,(0ZQ)
16237,2ckm,8.82,(AA7)
16238,2ghg,8.82,(A53)
16239,2giu,8.82,(FBR)
16240,2hvc,8.82,(LGD)
16241,2p93,8.82,(ME1)
16242,2r4f,8.82,(RIE)
16243,2r9m,8.82,(Y11)
16244,2zcq,8.82,(B65)
16245,2zxg,8.82,(S23)
16246,3bz3,8.82,(YAM)
16247,3fvk,8.82,(8DX)
16248,3nu4,8.82,(478)
16249,3que,8.82,(3FF)
16250,3tlh,8.82,(3TL)
16251,3zlo,8.82,(X8U)
16252,4hrd,8.82,(OV1)
16253,4i5c,8.82,(C5I)
16255,4ks1,8.82,(2H8)
16256,4na8,8.82,(1T6)
16257,4oys,8.82,(1TT)
16258,4x6n,8.82,(3Y5)
16259,5bvn,8.82,(4VD)
16260,5bvw,8.82,(1N1)
16261,5iua,8.82,(6DX)
16262,5k0m,8.82,(6PU)
16263,5kby,8.82,(6RL)
16264,5kos,8.82,(6VS)
16267,5ta6,8.82,(79D)
16268,5tob,8.82,(YAM)
16269,5u3b,8.82,(7TD)
16270,5uex,8.82,(89D)
16271,5vil,8.82,(9E1)
16272,5zeq,8.82,(9B3)
16273,6g4y,8.82,(ELZ)
16274,1lhu,8.83,(EST)
16275,3mxd,8.83,(K53)
16276,4btt,8.84,(VYR)
16277,1d4i,8.85,(BEG)
16278,1u3s,8.85,(797)
16279,2avo,8.85,(MK1)
16280,2obf,8.85,(F83)
16282,3b67,8.85,(B67)
16283,3e93,8.85,(19B)
16284,3itz,8.85,(P66)
16285,3nzu,8.85,(NZU)
16286,3ppk,8.85,(FNI)
16287,3prf,8.85,(FP3)
16288,3r2f,8.85,(PB0)
16289,3vo3,8.85,(0KF)
16290,3vsx,8.85,(R32)
16291,3wyl,8.85,(3KB)
16292,4gj3,8.85,(0XP)
16293,4hvd,8.85,(933)
16294,4j6i,8.85,(1JV)
16295,4mu7,8.85,(2DY)
16296,5cas,8.85,(4ZQ)
16297,5ef8,8.85,(LBH)
16299,5jau,8.85,(6HU)
16300,5mlj,8.85,(9ST)
16301,5tx3,8.85,(7MY)
16302,5uoo,8.85,(8FV)
16303,5w0i,8.85,(9UA)
16304,5zz2,8.85,(9M0)
16305,2feq,8.86,(34P)
16306,2xej,8.87,(OKD)
16307,2ycs,8.87,(NXP)
16308,3c6u,8.87,(M22)
16309,3tic,8.87,(ZMR)
16310,5lwm,8.87,(79T)
16311,4hzw,8.88,(LNV)
16312,6c7j,8.88,(EPV)
16313,1i90,8.89,(INM)
16315,1n3i,8.89,(DIH)
16316,1nfy,8.89,(RTR)
16317,1nt1,8.89,(T76)
16318,1xp9,8.89,(AIJ)
16319,1ztq,8.89,(033)
16321,2idw,8.89,(017)
16323,2onz,8.89,(TMJ)
16324,2y7x,8.89,(MZA)
16325,3a4o,8.89,(STU)
16326,3ekp,8.89,(478)
16327,3km4,8.89,(22X)
16328,3rin,8.89,(I2O)
16329,3sx9,8.89,(BK7)
16330,3u8m,8.89,(09R)
16331,3v66,8.89,(D3A)
16332,3vhc,8.89,(VHC)
16333,3wke,8.89,(AUB)
16334,3zos,8.89,(0LI)
16335,3zze,8.89,(6XP)
16336,4cli,8.89,(5P8)
16337,4cst,8.89,(CWK)
16338,4e3i,8.89,(0N3)
16339,4hy5,8.89,(1AQ)
16340,4lqg,8.89,(CTW)
16341,4mcv,8.89,(29K)
16342,4psh,8.89,(ARG)
16343,4pxm,8.89,(EST)
16344,4qyh,8.89,(3DX)
16345,4yc9,8.89,(4C1)
16346,5aac,8.89,(VGH)
16347,5fnu,8.89,(L6I)
16348,5ipj,8.89,(6CD)
16349,5mty,8.89,(HB9)
16350,5v8v,8.89,(90D)
16351,5vrp,8.89,(9JD)
16352,5wfj,8.89,(9Z4)
16353,5zk8,8.89,(3C0)
16354,6b2p,8.89,(CJJ)
16355,6hmx,8.89,(GEZ)
16356,1i8z,8.9,(INL)
16357,1uze,8.9,(EAL)
16358,3egt,8.9,(722)
16359,5m23,8.9,(7DC)
16360,1lhv,8.91,(NOG)
16361,4bak,8.91,(M67)
16363,1ec1,8.92,(BEE)
16364,1kzn,8.92,(CBN)
16365,1n95,8.92,(FTH)
16366,1r1h,8.92,(BIR)
16367,1xoz,8.92,(CIA)
16368,2w1i,8.92,(L0I)
16369,3k37,8.92,(BCZ)
16370,3mg8,8.92,(L3T)
16371,4e3j,8.92,(0N4)
16372,4e6d,8.92,(0NU)
16373,4fod,8.92,(0UV)
16374,4hdc,8.92,(13Y)
16375,4heg,8.92,(G52)
16376,4hrc,8.92,(OV2)
16377,4mti,8.92,(2DX)
16378,4mxa,8.92,(BK7)
16380,5ew3,8.92,(5T2)
16381,5hcy,8.92,(60D)
16382,5kbf,8.92,(CMP)
16383,5ljt,8.92,(A6N)
16384,5n24,8.92,(8HE)
16385,5sz1,8.92,(72E)
16386,6bqg,8.93,(ERM)
16387,1i91,8.94,(INQ)
16388,3uza,8.94,(T4G)
16389,4bam,8.94,(MM9)
16390,2z7g,8.95,(EH9)
16391,3ti5,8.95,(ZMR)
16392,5nhh,8.95,(8XH)
16393,1doj,8.96,(1Z0)
16394,1j37,8.96,(X8Z)
16395,1ld7,8.96,(U66)
16396,1n94,8.96,(TIN)
16397,1nfw,8.96,(RRR)
16398,1qon,8.96,(I40)
16399,2p4j,8.96,(23I)
16400,2qhc,8.96,(AB1)
16401,3dcc,8.96,(D9Z)
16402,3i9g,8.96,(S1P)
16403,3krj,8.96,(KRJ)
16404,3rz7,8.96,(RZ7)
16405,3s7a,8.96,(684)
16406,3ue4,8.96,(DB8)
16407,3v5p,8.96,(C88)
16408,4ag8,8.96,(AXI)
16409,4bdt,8.96,(HUW)
16410,4k18,8.96,(1OB)
16411,4ptc,8.96,(2WE)
16412,4und,8.96,(2YQ)
16413,4xo8,8.96,(KGM)
16414,4zjc,8.96,(4OT)
16415,5a69,8.96,(OGN)
16417,5cf8,8.96,(50V)
16418,5drs,8.96,(5EF)
16419,5een,8.96,(5OG)
16420,5iu7,8.96,(6DY)
16421,5nad,8.96,(8RH)
16422,5wqc,8.96,(7MA)
16423,5wr7,8.96,(RCH)
16424,5ws3,8.96,(7MA)
16425,5zwe,8.96,(9K0)
16426,6f7q,8.96,(CWQ)
16427,5tbe,8.97,(78L)
16428,5ur1,8.97,(YY9)
16430,6h7l,8.97,(Y00)
16431,5vp9,8.99,(9H7)
16432,1ag9,9.0,(FMN)
16434,1ba8,9.0,(0IT)
16436,1dbb,9.0,(STR)
16437,1e3g,9.0,(R18)
16438,1fm9,9.0,(570)
16441,1hiv,9.0,(1ZK)
16442,1iyl,9.0,(R64)
16443,1jii,9.0,(383)
16444,1k27,9.0,(MTM)
16446,1mq5,9.0,(XLC)
16447,1mu8,9.0,(CDB)
16448,1mxo,9.0,(SM2)
16450,1rm8,9.0,(BAT)
16451,1syo,9.0,(M6P)
16452,1sz0,9.0,(M6P)
16453,1xp0,9.0,(VDN)
16454,1y0l,9.0,(HAN)
16456,2b7a,9.0,(IZA)
16457,2ban,9.0,(357)
16458,2i03,9.0,(AXD)
16459,2i4t,9.0,(UA2)
16460,2ien,9.0,(017)
16461,2iok,9.0,(IOK)
16462,2j4i,9.0,(GSJ)
16463,2ofu,9.0,(1N9)
16464,2on3,9.0,(XAP)
16465,2oo8,9.0,(RAJ)
16466,2ow1,9.0,(7MR)
16467,2p4y,9.0,(C03)
16468,2r0u,9.0,(M54)
16469,2r2l,9.0,(PB9)
16470,2r6n,9.0,(CKE)
16471,2rcx,9.0,(SM4)
16472,2rgu,9.0,(356)
16473,2w05,9.0,(FRT)
16474,2wxj,9.0,(RW3)
16475,2wyj,9.0,(898)
16476,2xp2,9.0,(VGH)
16477,3dcw,9.0,(EZL)
16478,3dd0,9.0,(EZL)
16480,3i0s,9.0,(RT7)
16481,3iad,9.0,(15X)
16482,3irx,9.0,(UDR)
16483,3jrx,9.0,(S1A)
16484,3jxw,9.0,(LXG)
16485,3jy9,9.0,(JZH)
16486,3k54,9.0,(1N1)
16487,3k98,9.0,(1RC)
16488,3kc1,9.0,(2T6)
16489,3kw9,9.0,(ORG)
16490,3lhs,9.0,(SF8)
16491,3li2,9.0,(SF8)
16493,3nw9,9.0,(637)
16494,3o1g,9.0,(O75)
16495,3pa3,9.0,(C70)
16496,3r02,9.0,(UNM)
16497,3tjd,9.0,(6TP)
16498,3tkm,9.0,(GW0)
16499,3u6h,9.0,(03X)
16500,3u6i,9.0,(044)
16501,3u8w,9.0,(09J)
16502,3ui7,9.0,(C1L)
16504,4c2v,9.0,(YJA)
16505,4dei,9.0,(0JL)
16506,4dmy,9.0,(0LC)
16507,4flh,9.0,(14K)
16508,4gee,9.0,(0WT)
16509,4ggl,9.0,(CJC)
16512,4h3f,9.0,(10O)
16513,4hyh,9.0,(1AM)
16514,4iwd,9.0,(1JC)
16515,4ktc,9.0,(1X3)
16516,4l8m,9.0,(F46)
16517,4lj3,9.0,(C2E)
16518,4mk8,9.0,(28Q)
16519,4mka,9.0,(2AY)
16520,4o6e,9.0,(2SH)
16521,4ps8,9.0,(2WK)
16522,4qgg,9.0,(32C)
16523,4qgh,9.0,(32E)
16524,4r1v,9.0,(3E8)
16525,4rio,9.0,(3QX)
16526,4rvm,9.0,(3X7)
16527,4s2i,9.0,(NXL)
16528,4uib,9.0,(GWX)
16529,4uwk,9.0,(UJB)
16530,4whz,9.0,(3NL)
16531,4wx6,9.0,(3VK)
16532,4x5q,9.0,(3XN)
16533,4x60,9.0,(3XV)
16534,4x61,9.0,(3XV)
16535,4xyf,9.0,(44X)
16536,4ys7,9.0,(4GK)
16537,5bpa,9.0,(4UF)
16538,5dxh,9.0,(5H2)
16539,5ef7,9.0,(5OJ)
16540,5eyd,9.0,(5T1)
16541,5hdu,9.0,(60W)
16542,5if4,9.0,(6AK)
16543,5iis,9.0,(6CB)
16544,5kkt,9.0,(6U2)
16545,5ljq,9.0,(ANV)
16546,5ls6,9.0,(74D)
16548,5nu1,9.0,(8YB)
16549,5q0d,9.0,(9EY)
16550,5t8j,9.0,(77T)
16551,5tl9,9.0,(7DN)
16552,5tza,9.0,(7OG)
16553,5zo7,9.0,(5C5)
16554,6bfa,9.0,(UW5)
16555,6bqk,9.0,(Z1E)
16556,6bsl,9.0,(EVV)
16557,6bw8,9.0,(ECM)
16558,6c7r,9.0,(EO4)
16559,6ck6,9.0,(N45)
16560,6hkj,9.0,(G8W)
16562,2fes,9.01,(3SP)
16563,2q54,9.01,(MU1)
16564,3jzb,9.01,(4HY)
16565,4baq,9.01,(M4Z)
16567,4wri,9.01,(OKA)
16568,5e2s,9.01,(5CX)
16569,6cyb,9.02,(FKV)
16571,3lj3,9.03,(WYE)
16572,4gg5,9.03,(0J3)
16573,4jh0,9.03,(1MD)
16574,4ppc,9.03,(2VW)
16575,4xtw,9.03,(44M)
16576,5axp,9.03,(4LK)
16578,5w0e,9.03,(9U4)
16579,6b7h,9.03,(CWY)
16580,1ec3,9.04,(MS3)
16581,1g53,9.04,(F6B)
16582,1qkt,9.04,(EST)
16583,3g4g,9.04,(D71)
16584,3g4i,9.04,(D71)
16585,3m37,9.04,(M37)
16586,3r0t,9.04,(FU9)
16587,3vfb,9.04,(031)
16588,4od0,9.04,(2RV)
16589,5tvn,9.04,(7LD)
16590,6c4d,9.04,(EJP)
16591,1ebw,9.05,(BEI)
16592,1ezq,9.05,(RPR)
16593,1kdk,9.05,(DHT)
16594,1ni1,9.05,(2C5)
16595,1pbk,9.05,(RAP)
16596,1s63,9.05,(778)
16597,1udu,9.05,(CIA)
16598,2i6a,9.05,(5I5)
16599,2v12,9.05,(C39)
16600,3hb4,9.05,(E2B)
16601,3nu9,9.05,(478)
16602,3ti8,9.05,(LNV)
16603,3tt0,9.05,(07J)
16604,3vuc,9.05,(HHE)
16605,4an2,9.05,(EUI)
16606,4aqc,9.05,(88A)
16607,4e4n,9.05,(0NL)
16608,4i72,9.05,(UA2)
16609,4m3m,9.05,(22N)
16610,4uja,9.05,(4L7)
16611,4xkx,9.05,(43K)
16612,5bqi,9.05,(4UL)
16613,5i5z,9.05,(68U)
16615,5m7s,9.05,(NHT)
16616,5vfc,9.05,(9BA)
16617,5vo6,9.05,(9J4)
16618,1you,9.06,(PFD)
16620,3eq8,9.06,(X98)
16621,3fc2,9.06,(IBI)
16622,4nau,9.06,(2W3)
16623,5aab,9.06,(VGH)
16625,5trf,9.06,(7HC)
16626,1nw4,9.07,(IMH)
16627,2qd8,9.07,(065)
16628,3gba,9.07,(DYH)
16629,4cmo,9.07,(YPW)
16630,4jnj,9.07,(BTN)
16631,4oo9,9.07,(2U8)
16632,4pv0,9.07,(CG4)
16633,4xk9,9.07,(41J)
16634,6e4f,9.07,(HRA)
16635,1bnw,9.08,(TPD)
16636,1lhw,9.08,(ESM)
16637,1tu6,9.08,(FSP)
16638,1xmu,9.08,(ROF)
16639,2rkf,9.08,(AB1)
16640,3a2o,9.08,(KNJ)
16641,3aox,9.08,(EMH)
16642,3dst,9.08,(GRG)
16643,3ffg,9.08,(FFG)
16644,3sue,9.08,(SUE)
16645,3x00,9.08,(ZOF)
16646,4qn7,9.08,(G39)
16647,6ckw,9.08,(F6D)
16649,1d3d,9.09,(BZT)
16650,1msn,9.09,(JE2)
16651,2g5t,9.09,(ACF)
16652,2v58,9.09,(LZJ)
16653,2w8y,9.09,(486)
16655,3eq7,9.09,(X99)
16656,3mw1,9.09,(MIH)
16657,4kp6,9.09,(1S1)
16658,4zls,9.09,(G61)
16659,5kw2,9.09,(6XQ)
16662,1h22,9.1,(E10)
16663,1sj0,9.1,(E4D)
16664,2b5j,9.1,(3AC)
16665,2c6e,9.1,(HPM)
16666,2q1j,9.1,(FXI)
16667,2qd7,9.1,(065)
16668,2yiw,9.1,(YIW)
16669,2z92,9.1,(ENE)
16670,3byu,9.1,(AM6)
16671,3ds6,9.1,(A17)
16672,3g72,9.1,(A6T)
16673,3gnw,9.1,(XNC)
16674,3kck,9.1,(3KC)
16675,3krl,9.1,(KRL)
16676,3lea,9.1,(Z93)
16677,3lpk,9.1,(Z76)
16678,3mdz,9.1,(EZL)
16679,3o56,9.1,(ZG1)
16680,3pwm,9.1,(017)
16681,3qri,9.1,(919)
16682,3uok,9.1,(0C6)
16683,3vf7,9.1,(031)
16684,4az6,9.1,(OAN)
16685,4e3k,9.1,(0NA)
16686,4hws,9.1,(1B3)
16687,4mwq,9.1,(G39)
16688,4n1t,9.1,(2GD)
16689,4ppa,9.1,(2VU)
16690,5eek,9.1,(TSN)
16691,5gmp,9.1,(F62)
16692,5ivt,9.1,(6EE)
16693,5ncz,9.1,(8TN)
16694,5nwz,9.1,(9CT)
16695,5sz0,9.1,(72D)
16696,5t2d,9.1,(74L)
16697,6aum,9.1,(BXV)
16698,1d9i,9.11,(00P)
16700,4xu0,9.11,(44N)
16701,3ttp,9.12,(017)
16702,3v6s,9.12,(0F0)
16703,5b4l,9.12,(6DW)
16704,5nkb,9.12,(8ZT)
16705,5vad,9.12,(91Y)
16706,1ove,9.13,(358)
16707,1ta6,9.13,(177)
16708,2wb5,9.13,(VGB)
16709,3su3,9.13,(SU3)
16710,3gen,9.14,(B43)
16712,3zmm,9.14,(F9J)
16713,4n1z,9.14,(N1Z)
16714,5dhg,9.14,(DGV)
16715,5j20,9.14,(6FJ)
16716,5l30,9.14,(70A)
16717,5t8e,9.14,(77U)
16718,1ayu,9.15,(INA)
16720,1d5j,9.15,(MM3)
16722,2fde,9.15,(385)
16723,2qmg,9.15,(SC6)
16724,2wxg,9.15,(ZZN)
16725,2xjx,9.15,(XJX)
16726,3a3y,9.15,(OBN)
16727,3bhx,9.15,(BHX)
16728,3d91,9.15,(REM)
16729,3ibu,9.15,(O48)
16730,3rsv,9.15,(3RS)
16731,3sn7,9.15,(540)
16732,3snl,9.15,(548)
16733,4bsq,9.15,(QQV)
16734,4clj,9.15,(5P8)
16735,4mf1,9.15,(29Y)
16736,4p6w,9.15,(MOF)
16737,4pqn,9.15,(2W6)
16738,4ql8,9.15,(JAD)
16739,4rcd,9.15,(3LL)
16740,4udb,9.15,(CV7)
16741,4xg9,9.15,(X9G)
16742,4y8y,9.15,(4D5)
16743,5aml,9.15,(51J)
16744,5ism,9.15,(6DG)
16745,5j18,9.15,(6FS)
16746,5kr0,9.15,(478)
16747,5ntp,9.15,(98E)
16748,6aak,9.15,(9T6)
16749,6c7q,9.15,(EO1)
16750,6dkb,9.15,(FKY)
16751,6gop,9.15,(F6K)
16752,8cpa,9.15,(AGF)
16753,3q2h,9.16,(QHF)
16754,5q0e,9.16,(9FD)
16755,5usf,9.16,(YSA)
16756,1xoq,9.17,(ROF)
16757,2ozr,9.17,(GG1)
16758,2p94,9.17,(ME4)
16759,4ayv,9.17,(9MQ)
16760,4phv,9.17,(VAC)
16761,5wl0,9.17,(21G)
16762,5zz4,9.17,(9M3)
16763,1z71,9.18,(L17)
16765,4ocz,9.18,(2RU)
16766,5dhh,9.18,(DGW)
16767,1x81,9.19,(JAN)
16768,2f14,9.19,(FL1)
16769,2hy0,9.19,(306)
16771,2xb7,9.19,(GUI)
16772,2xy9,9.19,(3ES)
16773,3ozg,9.19,(SSI)
16774,3vfa,9.19,(031)
16775,5zun,9.19,(9JX)
16776,5laq,9.2,(6M5)
16777,5t2m,9.2,(74N)
16778,5upz,9.2,(8HD)
16779,6awn,9.2,(8PR)
16780,6mwe,9.2,(919)
16781,1kwq,9.21,(SG1)
16782,1mh5,9.21,(HAL)
16783,1r6g,9.21,(442)
16784,1sqa,9.21,(UI1)
16785,4xty,9.21,(44L)
16786,5ee7,9.21,(5MV)
16787,5vp0,9.21,(9GJ)
16788,1d4k,9.22,(PI8)
16789,1fcz,9.22,(156)
16790,1hpo,9.22,(UNI)
16791,1hps,9.22,(RUN)
16792,1hpv,9.22,(478)
16794,1uho,9.22,(VDN)
16795,1x39,9.22,(IDE)
16796,1z1r,9.22,(HBH)
16797,1zvx,9.22,(FIN)
16798,2cer,9.22,(PGI)
16799,2jb5,9.22,(T5C)
16800,2o4l,9.22,(TPV)
16801,2v0z,9.22,(C41)
16802,2yb9,9.22,(HA0)
16803,3b2w,9.22,(9NH)
16804,3b8r,9.22,(887)
16805,3gc7,9.22,(B45)
16806,3of8,9.22,(I0Y)
